id,name,variant,price,brand,image_name,image_url,category
WW0WW18653912,Como Heritage Skinny Fit Jeans mit Fade-Effekt,nola,139.9,tommy hilfiger,WW0WW18653_912_main,https://tommy-europe.scene7.com/is/image/TommyEurope/WW0WW18653_912_main?$main$,Hosen
WW0WW22051017,Como Heritage Skinny Fit Jeans,masters black,99.9,tommy hilfiger,WW0WW22051_017_main,https://tommy-europe.scene7.com/is/image/TommyEurope/WW0WW22051_017_main?$main$,Hosen
WW0WW301981AE,Como Skinny Jeans mit mittelhohem Bund und Fade-Effekt,jul,99.9,tommy hilfiger,WW0WW30198_1AE_main,https://tommy-europe.scene7.com/is/image/TommyEurope/WW0WW30198_1AE_main?$main$,Hosen
WW0WW301971AD,Como Skinny Jeans mit mittelhohem Bund,ola,119.0,tommy hilfiger,WW0WW30197_1AD_main,https://tommy-europe.scene7.com/is/image/TommyEurope/WW0WW30197_1AD_main?$main$,Hosen
WW0WW301941CG,Como Skinny TH Flex Jeans mit mittelhohem Bund,des,119.0,tommy hilfiger,WW0WW30194_1CG_main,https://tommy-europe.scene7.com/is/image/TommyEurope/WW0WW30194_1CG_main?$main$,Hosen
WW0WW301951A5,Como Skinny TH Flex Jeans mit mittelhohem Bund,izzy,99.9,tommy hilfiger,WW0WW30195_1A5_main,https://tommy-europe.scene7.com/is/image/TommyEurope/WW0WW30195_1A5_main?$main$,Hosen
WW0WW302021CF,Como TH Flex Skinny Jeans mit mittelhohem Bund,white,99.9,tommy hilfiger,WW0WW30202_1CF_main,https://tommy-europe.scene7.com/is/image/TommyEurope/WW0WW30202_1CF_main?$main$,Hosen
WW0WW301961BL,Como TH Skinny Jeans mit mittelhohem Bund,nu,129.0,tommy hilfiger,WW0WW30196_1BL_main,https://tommy-europe.scene7.com/is/image/TommyEurope/WW0WW30196_1BL_main?$main$,Hosen
MW0MW18531VLF,Cord-Sakko mit Wappen,cherry tint,330.0,tommy hilfiger,MW0MW18531_VLF_main,https://tommy-europe.scene7.com/is/image/TommyEurope/MW0MW18531_VLF_main?$main$,Jacken
MW0MW12720BAS,CORE PACKABLE DOWN JACKET,jet black,179.9,tommy hilfiger,MW0MW12720_BAS_main,https://tommy-europe.scene7.com/is/image/TommyEurope/MW0MW12720_BAS_main?$main$,Jacken
MW0MW12719BAS,CORE PACKABLE DOWN VEST,jet black,159.9,tommy hilfiger,MW0MW12719_BAS_main,https://tommy-europe.scene7.com/is/image/TommyEurope/MW0MW12719_BAS_main?$main$,Sonstiges
UG0UG00449DW5,Cover-Up Color Block-Shorts mit Tunnelzug,desert sky,39.9,tommy hilfiger,UG0UG00449_DW5_main,https://tommy-europe.scene7.com/is/image/TommyEurope/UG0UG00449_DW5_main?$main$,Hosen
UG0UG00445DW5,Cover-Up Playsuit aus Baumwoll-Modalmix,desert sky,44.9,tommy hilfiger,UG0UG00445_DW5_main,https://tommy-europe.scene7.com/is/image/TommyEurope/UG0UG00445_DW5_main?$main$,Sonstiges
UB0UB00362YBR,Cover-Up Rundhals-T-Shirt aus Bio-Baumwolle,white,34.9,tommy hilfiger,UB0UB00362_YBR_main,https://tommy-europe.scene7.com/is/image/TommyEurope/UB0UB00362_YBR_main?$main$,Oberteile
UW0UW02949DW5,Cover-Up T-Shirt-Kleid mit Logo,desert sky,75.0,tommy hilfiger,UW0UW02949_DW5_main,https://tommy-europe.scene7.com/is/image/TommyEurope/UW0UW02949_DW5_main?$main$,Kleider
MJF2780504000,Creolen mit verschiedenen Anhängern,triple tone,59.0,tommy hilfiger,MJF2780504_000_main,https://tommy-europe.scene7.com/is/image/TommyEurope/MJF2780504_000_main?$main$,Sonstiges
DW0DW09797C87,Cropped Fit Bio-Baumwoll-Sweatshirt mit Badge,twilight navy,99.9,tommy hilfiger,DW0DW09797_C87_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DW0DW09797_C87_main?$main$,Oberteile
UW0UW02890YCD,Cropped Fit Bluse aus Baumwoll-Seersucker,pvh classic white,50.0,tommy hilfiger,UW0UW02890_YCD_main,https://tommy-europe.scene7.com/is/image/TommyEurope/UW0UW02890_YCD_main?$main$,Oberteile
WW0WW30907L6M,Cropped Fit Coachjacke,opulent emerald,290.0,tommy hilfiger,WW0WW30907_L6M_main,https://tommy-europe.scene7.com/is/image/TommyEurope/WW0WW30907_L6M_main?$main$,Jacken
DW0DW10498YBR,Cropped Fit Color Block-Hoodie,white,99.9,tommy hilfiger,DW0DW10498_YBR_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DW0DW10498_YBR_main?$main$,Oberteile
DW0DW09947CXB,Cropped Fit Hoodie mit Tommy Jeans-Logo,seashore blue,129.9,tommy hilfiger,DW0DW09947_CXB_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DW0DW09947_CXB_main?$main$,Oberteile
DW0DW100721AB,Cropped Fit Jeans-Cargojacke mit Rückenlogo,leon lb com,129.9,tommy hilfiger,DW0DW10072_1AB_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DW0DW10072_1AB_main?$main$,Jacken
DW0DW100711BZ,Cropped Fit Jeans-Truckerjacke mit Tommy-Badge,save sp bk bk rgd destr,119.9,tommy hilfiger,DW0DW10071_1BZ_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DW0DW10071_1BZ_main?$main$,Jacken
DW0DW100731AB,Cropped Fit Jeansjacke mit Kapuze,fame mix lb rgd,139.9,tommy hilfiger,DW0DW10073_1AB_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DW0DW10073_1AB_main?$main$,Jacken
DW0DW09820C87,Cropped Fit Langarm-Shirt,twilight navy,49.9,tommy hilfiger,DW0DW09820_C87_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DW0DW09820_C87_main?$main$,Oberteile
DW0DW10516C87,Cropped Fit Langarmshirt,twilight navy,49.9,tommy hilfiger,DW0DW10516_C87_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DW0DW10516_C87_main?$main$,Oberteile
DW0DW09104C87,Cropped Fit Langarmshirt mit Tommy-Badge,twilight navy,49.9,tommy hilfiger,DW0DW09104_C87_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DW0DW09104_C87_main?$main$,Oberteile
DW0DW09824YBR,Cropped Fit Logo-T-Shirt,white,39.9,tommy hilfiger,DW0DW09824_YBR_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DW0DW09824_YBR_main?$main$,Oberteile
DW0DW09906YBR,Cropped Fit Poloshirt mit Kontrast-Kragen,"white, multi",59.9,tommy hilfiger,DW0DW09906_YBR_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DW0DW09906_YBR_main?$main$,Oberteile
DW0DW09574VO7,Cropped Fit Puffer-Jacke,fresh orchid,189.9,tommy hilfiger,DW0DW09574_VO7_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DW0DW09574_VO7_main?$main$,Jacken
UW0UW02941DW5,Cropped Fit Rashguard mit Reißverschluss,desert sky,55.0,tommy hilfiger,UW0UW02941_DW5_main,https://tommy-europe.scene7.com/is/image/TommyEurope/UW0UW02941_DW5_main?$main$,Sonstiges
DW0DW10121C87,Cropped Fit Rugby-Poloshirt mit Logo-Tape,twilight navy,79.9,tommy hilfiger,DW0DW10121_C87_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DW0DW10121_C87_main?$main$,Oberteile
DW0DW09792C87,Cropped Fit Sweatshirt mit Logo,twilight navy,89.9,tommy hilfiger,DW0DW09792_C87_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DW0DW09792_C87_main?$main$,Oberteile
DW0DW09793LT3,Cropped Fit Sweatshirt mit Logo-Tape,faded lime,89.9,tommy hilfiger,DW0DW09793_LT3_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DW0DW09793_LT3_main?$main$,Oberteile
DW0DW09801BDS,Cropped Fit Sweatshirt mit V-Ausschnitt,black,89.9,tommy hilfiger,DW0DW09801_BDS_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DW0DW09801_BDS_main?$main$,Oberteile
DW0DW10205BDS,Cropped Fit T-Shirt aus Bio-Baumwollmix,black,44.9,tommy hilfiger,DW0DW10205_BDS_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DW0DW10205_BDS_main?$main$,Oberteile
UG0UG00483DW5,Cropped Fit T-Shirt mit 1985-Logo,desert sky,39.9,tommy hilfiger,UG0UG00483_DW5_main,https://tommy-europe.scene7.com/is/image/TommyEurope/UG0UG00483_DW5_main?$main$,Oberteile
DW0DW10131XNL,Cropped Fit T-Shirt mit gerafftem Detail,deep crimson,34.9,tommy hilfiger,DW0DW10131_XNL_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DW0DW10131_XNL_main?$main$,Oberteile
DW0DW10130C87,Cropped Fit T-Shirt mit Logo-Ärmeln,twilight navy,39.9,tommy hilfiger,DW0DW10130_C87_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DW0DW10130_C87_main?$main$,Oberteile
DW0DW09923BDS,Cropped Fit T-Shirt mit Logo,black,39.9,tommy hilfiger,DW0DW09923_BDS_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DW0DW09923_BDS_main?$main$,Oberteile
DW0DW10530BDS,Cropped Fit T-Shirt mit Logo,black,49.9,tommy hilfiger,DW0DW10530_BDS_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DW0DW10530_BDS_main?$main$,Oberteile
DW0DW098120BC,Cropped Fit T-Shirt mit Logo-Stickerei,gulfcoast blue stripe,49.9,tommy hilfiger,DW0DW09812_0BC_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DW0DW09812_0BC_main?$main$,Oberteile
DW0DW10147C87,Cropped Fit T-Shirt mit Logo-Tape,twilight navy,39.9,tommy hilfiger,DW0DW10147_C87_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DW0DW10147_C87_main?$main$,Oberteile
DW0DW09823BDS,Cropped Fit T-Shirt mit Metallic-Logo,black,44.9,tommy hilfiger,DW0DW09823_BDS_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DW0DW09823_BDS_main?$main$,Oberteile
DW0DW09817C87,Cropped Fit T-Shirt mit Vintage-Logo,twilight navy,44.9,tommy hilfiger,DW0DW09817_C87_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DW0DW09817_C87_main?$main$,Oberteile
UW0UW02948DW5,Cropped Fit T-Shirt,desert sky,50.0,tommy hilfiger,UW0UW02948_DW5_main,https://tommy-europe.scene7.com/is/image/TommyEurope/UW0UW02948_DW5_main?$main$,Oberteile
DW0DW100751CE,Cropped Fit Truckerjacke mit Stückfärbung,pink daisy com,119.9,tommy hilfiger,DW0DW10075_1CE_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DW0DW10075_1CE_main?$main$,Jacken
DW0DW09771AA8,Cropped Fit Utility-Hemdbluse mit Tommy-Badge,sugarcane,89.9,tommy hilfiger,DW0DW09771_AA8_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DW0DW09771_AA8_main?$main$,Oberteile
DW0DW09831L0P,Cropped Fit Utility-Jacke aus Canvas,desert olive,169.9,tommy hilfiger,DW0DW09831_L0P_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DW0DW09831_L0P_main?$main$,Jacken
AW0AW09895DW5,Crossbody-Brieftasche mit Handyfach,desert sky,59.9,tommy hilfiger,AW0AW09895_DW5_main,https://tommy-europe.scene7.com/is/image/TommyEurope/AW0AW09895_DW5_main?$main$,Tasche
AM0AM05981BDS,Crossbody-Ledertasche mit Monogramm,black,129.9,tommy hilfiger,AM0AM05981_BDS_main,https://tommy-europe.scene7.com/is/image/TommyEurope/AM0AM05981_BDS_main?$main$,Tasche
AW0AW10024DW5,Crossbody-Tasche aus Recycling-Nylon,desert sky,74.9,tommy hilfiger,AW0AW10024_DW5_main,https://tommy-europe.scene7.com/is/image/TommyEurope/AW0AW10024_DW5_main?$main$,Tasche
AM0AM07258BDS,Crossbody-Tasche aus Recycling-Polyester,black,49.9,tommy hilfiger,AM0AM07258_BDS_main,https://tommy-europe.scene7.com/is/image/TommyEurope/AM0AM07258_BDS_main?$main$,Tasche
AW0AW09921LT3,Crossbody-Tasche mit breitem Kettenriemen,faded lime,119.9,tommy hilfiger,AW0AW09921_LT3_main,https://tommy-europe.scene7.com/is/image/TommyEurope/AW0AW09921_LT3_main?$main$,Tasche
AW0AW097280GY,Crossbody-Tasche mit geflochtenem Griff,corporate,89.9,tommy hilfiger,AW0AW09728_0GY_main,https://tommy-europe.scene7.com/is/image/TommyEurope/AW0AW09728_0GY_main?$main$,Tasche
AW0AW09678YAF,Crossbody-Tasche mit Kette und Klappe,bright white,129.9,tommy hilfiger,AW0AW09678_YAF_main,https://tommy-europe.scene7.com/is/image/TommyEurope/AW0AW09678_YAF_main?$main$,Tasche
AW0AW09934DW5,Crossbody-Tasche mit Monogramm,desert sky,119.9,tommy hilfiger,AW0AW09934_DW5_main,https://tommy-europe.scene7.com/is/image/TommyEurope/AW0AW09934_DW5_main?$main$,Tasche
AW0AW09698BDS,Crossbody-Tasche mit Monogramm-Emblem,black,69.9,tommy hilfiger,AW0AW09698_BDS_main,https://tommy-europe.scene7.com/is/image/TommyEurope/AW0AW09698_BDS_main?$main$,Tasche
AM0AM07247AF1,Crossbody-Tasche mit Monogramm-Print,sand trap,99.9,tommy hilfiger,AM0AM07247_AF1_main,https://tommy-europe.scene7.com/is/image/TommyEurope/AM0AM07247_AF1_main?$main$,Tasche
AW0AW098600IM,Crossbody-Tasche mit Reißverschluss,silver,89.9,tommy hilfiger,AW0AW09860_0IM_main,https://tommy-europe.scene7.com/is/image/TommyEurope/AW0AW09860_0IM_main?$main$,Tasche
AW0AW09665AF2,Crossbody-Tasche mit Schulterkette,white dove,99.9,tommy hilfiger,AW0AW09665_AF2_main,https://tommy-europe.scene7.com/is/image/TommyEurope/AW0AW09665_AF2_main?$main$,Tasche
AW0AW094280GY,Crossbody-Tasche mit TH-Steckverschluss,corporate,129.9,tommy hilfiger,AW0AW09428_0GY_main,https://tommy-europe.scene7.com/is/image/TommyEurope/AW0AW09428_0GY_main?$main$,Tasche
UW0UW01647416,CUFFED PANT,navy blazer,49.9,tommy hilfiger,UW0UW01647_416_main,https://tommy-europe.scene7.com/is/image/TommyEurope/UW0UW01647_416_main?$main$,Hosen
FW0FW05725BDS,Cupsole-Ledersneaker mit Metallic-Details,black,119.9,tommy hilfiger,FW0FW05725_BDS_main,https://tommy-europe.scene7.com/is/image/TommyEurope/FW0FW05725_BDS_main?$main$,Schuhe
EM0EM00673YBR,Cupsole-Sneaker aus Leder,white,99.9,tommy hilfiger,EM0EM00673_YBR_main,https://tommy-europe.scene7.com/is/image/TommyEurope/EM0EM00673_YBR_main?$main$,Schuhe
FM0FM02658PSU,Cupsole-Sneaker aus Leder,light cast,129.9,tommy hilfiger,FM0FM02658_PSU_main,https://tommy-europe.scene7.com/is/image/TommyEurope/FM0FM02658_PSU_main?$main$,Schuhe
FM0FM03425YBI,Cupsole-Sneaker aus Leder,ivory,99.9,tommy hilfiger,FM0FM03425_YBI_main,https://tommy-europe.scene7.com/is/image/TommyEurope/FM0FM03425_YBI_main?$main$,Schuhe
FW0FW05550YBR,Cupsole-Sneaker aus Leder,white,119.9,tommy hilfiger,FW0FW05550_YBR_main,https://tommy-europe.scene7.com/is/image/TommyEurope/FW0FW05550_YBR_main?$main$,Schuhe
FM0FM03429BDS,Cupsole-Sneaker mit Branding-Details,black,99.9,tommy hilfiger,FM0FM03429_BDS_main,https://tommy-europe.scene7.com/is/image/TommyEurope/FM0FM03429_BDS_main?$main$,Schuhe
EM0EM00697YBR,Cupsole-Sneaker mit gemusterten Schnürsenkeln,white,99.9,tommy hilfiger,EM0EM00697_YBR_main,https://tommy-europe.scene7.com/is/image/TommyEurope/EM0EM00697_YBR_main?$main$,Schuhe
FW0FW05543BDS,Cupsole-Sneaker mit Signatur-Logo,black,99.9,tommy hilfiger,FW0FW05543_BDS_main,https://tommy-europe.scene7.com/is/image/TommyEurope/FW0FW05543_BDS_main?$main$,Schuhe
FW0FW05750YCF,Cupsole-Sneaker mit Wappen,optic white,249.9,tommy hilfiger,FW0FW05750_YCF_main,https://tommy-europe.scene7.com/is/image/TommyEurope/FW0FW05750_YCF_main?$main$,Schuhe
UW0UW03028DW5,Curve Badeanzug mit Signatur-Logo,desert sky,90.0,tommy hilfiger,UW0UW03028_DW5_main,https://tommy-europe.scene7.com/is/image/TommyEurope/UW0UW03028_DW5_main?$main$,Sonstiges
UW0UW02998DW5,Curve Bikinihose mit Logo,desert sky,40.0,tommy hilfiger,UW0UW02998_DW5_main,https://tommy-europe.scene7.com/is/image/TommyEurope/UW0UW02998_DW5_main?$main$,Unterwäsche
WW0WW30851DW5,Curve Bio-Baumwoll-T-Shirt mit Signatur-Logo,desert sky,29.9,tommy hilfiger,WW0WW30851_DW5_main,https://tommy-europe.scene7.com/is/image/TommyEurope/WW0WW30851_DW5_main?$main$,Oberteile
DW0DW10251C87,Curve Bodysuit mit Logo,twilight navy,39.9,tommy hilfiger,DW0DW10251_C87_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DW0DW10251_C87_main?$main$,Sonstiges
UW0UW03002DW5,Curve Bralette-Bikinioberteil mit Logo,desert sky,45.0,tommy hilfiger,UW0UW03002_DW5_main,https://tommy-europe.scene7.com/is/image/TommyEurope/UW0UW03002_DW5_main?$main$,Unterwäsche
UW0UW03001DW5,Curve Bralette-Bikinioberteil mit Signatur,desert sky,45.0,tommy hilfiger,UW0UW03001_DW5_main,https://tommy-europe.scene7.com/is/image/TommyEurope/UW0UW03001_DW5_main?$main$,Unterwäsche
DW0DW102301A5,Curve Classics Latzkleid mit Tommy-Badge,ames mb com,99.9,tommy hilfiger,DW0DW10230_1A5_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DW0DW10230_1A5_main?$main$,Kleider
WW0WW308430HB,Curve Color Block-Trenchcoat mit Gürtel,"desert sky, primary red, camel",299.0,tommy hilfiger,WW0WW30843_0HB_main,https://tommy-europe.scene7.com/is/image/TommyEurope/WW0WW30843_0HB_main?$main$,Jacken
DW0DW10232C87,Curve Cropped Fit Bio-Baumwoll-Sweatshirt,twilight navy,99.9,tommy hilfiger,DW0DW10232_C87_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DW0DW10232_C87_main?$main$,Oberteile
DW0DW10233TOU,Curve Cropped Fit Hoodie mit Tommy Jeans-Logo,pink daisy,129.9,tommy hilfiger,DW0DW10233_TOU_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DW0DW10233_TOU_main?$main$,Oberteile
DW0DW10240YBR,Curve Cropped Fit Logo-T-Shirt,white,39.9,tommy hilfiger,DW0DW10240_YBR_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DW0DW10240_YBR_main?$main$,Oberteile
DW0DW10234YBR,Curve Cropped Fit Sweatshirt mit V-Ausschnitt,white,89.9,tommy hilfiger,DW0DW10234_YBR_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DW0DW10234_YBR_main?$main$,Oberteile
WW0WW30844DW5,Curve Essential daunengefüllte Kapuzenjacke,desert sky,199.0,tommy hilfiger,WW0WW30844_DW5_main,https://tommy-europe.scene7.com/is/image/TommyEurope/WW0WW30844_DW5_main?$main$,Jacken
WW0WW31249DW5,Curve Essential Oversized Fit Parka,desert sky,229.0,tommy hilfiger,WW0WW31249_DW5_main,https://tommy-europe.scene7.com/is/image/TommyEurope/WW0WW31249_DW5_main?$main$,Jacken
WW0WW30877DW5,Curve Fit-and-Flare-Kleid mit Tommy-Tape,desert sky,149.0,tommy hilfiger,WW0WW30877_DW5_main,https://tommy-europe.scene7.com/is/image/TommyEurope/WW0WW30877_DW5_main?$main$,Kleider
WW0WW30874YCF,Curve gestreifte Hemdbluse aus Bio-Baumwolle,th optic white,89.9,tommy hilfiger,WW0WW30874_YCF_main,https://tommy-europe.scene7.com/is/image/TommyEurope/WW0WW30874_YCF_main?$main$,Oberteile
DW0DW10254C87,Curve gestreifter Bodycon-Midirock,"twilight navy, multi",69.9,tommy hilfiger,DW0DW10254_C87_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DW0DW10254_C87_main?$main$,Röcke
DW0DW102390BI,Curve gestreiftes Rugby-Shirt mit Tommy-Badge,twilight navy stripe,79.9,tommy hilfiger,DW0DW10239_0BI_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DW0DW10239_0BI_main?$main$,Oberteile
DW0DW10252C87,Curve gestreiftes T-Shirt im Wickel-Design,"twilight navy, white stripe",49.9,tommy hilfiger,DW0DW10252_C87_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DW0DW10252_C87_main?$main$,Oberteile
WW0WW30875DW5,Curve Girlfriend Fit Hemd mit Tommy-Details,desert sky,109.0,tommy hilfiger,WW0WW30875_DW5_main,https://tommy-europe.scene7.com/is/image/TommyEurope/WW0WW30875_DW5_main?$main$,Oberteile
WW0WW30854DW5,Curve grafisches Rundhals-Sweatshirt,desert sky,99.9,tommy hilfiger,WW0WW30854_DW5_main,https://tommy-europe.scene7.com/is/image/TommyEurope/WW0WW30854_DW5_main?$main$,Oberteile
WW0WW308551A5,Curve Harlem TH Flex Ultra Skinny Jeans mit hohem Bund,izzy,99.9,tommy hilfiger,WW0WW30855_1A5_main,https://tommy-europe.scene7.com/is/image/TommyEurope/WW0WW30855_1A5_main?$main$,Hosen
WW0WW30845BDS,Curve Harlem Ultra Skinny Jeans mit hohem Bund,black,99.9,tommy hilfiger,WW0WW30845_BDS_main,https://tommy-europe.scene7.com/is/image/TommyEurope/WW0WW30845_BDS_main?$main$,Hosen
WW0WW32632DW5,Curve Internationaler Frauentag Slogan-T-Shirt,desert sky,39.9,tommy hilfiger,WW0WW32632_DW5_main,https://tommy-europe.scene7.com/is/image/TommyEurope/WW0WW32632_DW5_main?$main$,Oberteile
WW0WW32637YBR,Curve Internationaler Frauentag Slogan-T-Shirt,white,39.9,tommy hilfiger,WW0WW32637_YBR_main,https://tommy-europe.scene7.com/is/image/TommyEurope/WW0WW32637_YBR_main?$main$,Oberteile
UW0UW03012DW5,Curve Jogginghose mit aufgesticktem Logo,desert sky,79.9,tommy hilfiger,UW0UW03012_DW5_main,https://tommy-europe.scene7.com/is/image/TommyEurope/UW0UW03012_DW5_main?$main$,Hosen
UW0UW03000BDS,Curve klassische Bikinihose,black,45.0,tommy hilfiger,UW0UW03000_BDS_main,https://tommy-europe.scene7.com/is/image/TommyEurope/UW0UW03000_BDS_main?$main$,Unterwäsche
WW0WW30880DW5,Curve knielanges Hemdkleid aus Popeline,desert sky,159.0,tommy hilfiger,WW0WW30880_DW5_main,https://tommy-europe.scene7.com/is/image/TommyEurope/WW0WW30880_DW5_main?$main$,Kleider
WW0WW308780H9,Curve knielanges Kleid mit geometrischem Print,"court side geo, primary green",149.0,tommy hilfiger,WW0WW30878_0H9_main,https://tommy-europe.scene7.com/is/image/TommyEurope/WW0WW30878_0H9_main?$main$,Kleider
UW0UW03047DW5,Curve leicht gepolstertes Logo-Bralette,desert sky,39.9,tommy hilfiger,UW0UW03047_DW5_main,https://tommy-europe.scene7.com/is/image/TommyEurope/UW0UW03047_DW5_main?$main$,Unterwäsche
DW0DW10241XNL,Curve Logo-T-Shirt aus Bio-Baumwolle,deep crimson,49.9,tommy hilfiger,DW0DW10241_XNL_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DW0DW10241_XNL_main?$main$,Oberteile
DW0DW102261BZ,Curve Mom Tapered Jeans mit ultra-hohem Bund,tova grey com,99.9,tommy hilfiger,DW0DW10226_1BZ_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DW0DW10226_1BZ_main?$main$,Hosen
DW0DW102271A5,Curve Mom Tapered Jeans mit ultra-hohem Bund,ames mb com,99.9,tommy hilfiger,DW0DW10227_1A5_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DW0DW10227_1A5_main?$main$,Hosen
UW0UW02631DW5,Curve nahtloser Logo-Slip,desert sky,22.9,tommy hilfiger,UW0UW02631_DW5_main,https://tommy-europe.scene7.com/is/image/TommyEurope/UW0UW02631_DW5_main?$main$,Unterwäsche
UW0UW02630DW5,Curve nahtloser Logo-String,desert sky,19.9,tommy hilfiger,UW0UW02630_DW5_main,https://tommy-europe.scene7.com/is/image/TommyEurope/UW0UW02630_DW5_main?$main$,Unterwäsche
UW0UW02625DW5,Curve nahtloses Bralette ohne Bügel,desert sky,34.9,tommy hilfiger,UW0UW02625_DW5_main,https://tommy-europe.scene7.com/is/image/TommyEurope/UW0UW02625_DW5_main?$main$,Unterwäsche
DW0DW10245LT3,Curve Oversized Fit T-Shirt-Kleid mit Badge,faded lime,79.9,tommy hilfiger,DW0DW10245_LT3_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DW0DW10245_LT3_main?$main$,Kleider
DW0DW11411C1T,Curve Pastel gestreifte Sweatshorts,"light powdery blue, stripe",79.9,tommy hilfiger,DW0DW11411_C1T_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DW0DW11411_C1T_main?$main$,Hosen
DW0DW11340C1T,Curve Pastel gestreifter Cropped Fit Hoodie,"light powdery blue, stripe",99.9,tommy hilfiger,DW0DW11340_C1T_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DW0DW11340_C1T_main?$main$,Oberteile
DW0DW11339C1T,Curve Pastel Rundhals-Sweatshirt aus Velours,light powdery blue,89.9,tommy hilfiger,DW0DW11339_C1T_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DW0DW11339_C1T_main?$main$,Oberteile
DW0DW10250C87,Curve Pulloverkleid mit V-Ausschnitt,twilight navy,99.9,tommy hilfiger,DW0DW10250_C87_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DW0DW10250_C87_main?$main$,Kleider
WW0WW308760KV,Curve Relaxed Fit Bluse mit Blumen-Print,"hot house floral, fireworks",129.0,tommy hilfiger,WW0WW30876_0KV_main,https://tommy-europe.scene7.com/is/image/TommyEurope/WW0WW30876_0KV_main?$main$,Oberteile
WW0WW30847DW5,Curve Relaxed Fit Hoodie mit Reißverschluss,desert sky,129.0,tommy hilfiger,WW0WW30847_DW5_main,https://tommy-europe.scene7.com/is/image/TommyEurope/WW0WW30847_DW5_main?$main$,Oberteile
DW0DW10235C87,Curve Relaxed Fit Jogginghose mit Tommy-Badge,twilight navy,99.9,tommy hilfiger,DW0DW10235_C87_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DW0DW10235_C87_main?$main$,Hosen
WW0WW308790KV,Curve Relaxed Fit Maxikleid mit Blumen-Print,"hot house floral, fireworks",179.0,tommy hilfiger,WW0WW30879_0KV_main,https://tommy-europe.scene7.com/is/image/TommyEurope/WW0WW30879_0KV_main?$main$,Kleider
WW0WW30849DW5,Curve Relaxed Fit Pullover,desert sky,159.0,tommy hilfiger,WW0WW30849_DW5_main,https://tommy-europe.scene7.com/is/image/TommyEurope/WW0WW30849_DW5_main?$main$,Oberteile
DW0DW10244BDS,Curve Relaxed Fit T-Shirt aus Bio-Baumwolle,black,39.9,tommy hilfiger,DW0DW10244_BDS_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DW0DW10244_BDS_main?$main$,Oberteile
DW0DW10243C87,Curve Relaxed Fit T-Shirt mit Logo-Stickerei,twilight navy,44.9,tommy hilfiger,DW0DW10243_C87_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DW0DW10243_C87_main?$main$,Oberteile
WW0WW30848C1O,Curve Rippstrick-Pullover aus Bio-Baumwolle,breezy blue,119.0,tommy hilfiger,WW0WW30848_C1O_main,https://tommy-europe.scene7.com/is/image/TommyEurope/WW0WW30848_C1O_main?$main$,Oberteile
